Area,Region,City,Zone,AgentId,AgentName,CusId,CusName,BuyerPhone,ReceiverPhone,FinancePhone,CH,SubChannel,F,StartWeeks,Days,Latitude,Longitude,VAT,CR,BL,createdDate,TotalDeliveredOrders,PaymentType,CreditDays,CreditLimit,Status,Validation,CreationType,CheckIn,CRExpiryDate,BLExpiryDate,StreetName,DistrictName,AdditionalNum,ZipCode,BuildingNumber,DC,AssignmentType,Geocode Quality,Full Corrected Address
,,,RID002,,,CS022035,اسواق ارزاق القصيم,,,,,,,2,THU,24.79166,46.70142,"311,218,108,800,003",,,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022074,شركة مسار الانماء للتجارة,,,,,,,1,THU,24.74835,46.76247,"311,432,691,200,003","7,031,005,916",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022076,تموينات وناسة الحارة للمواد الغذائية,,,,,,,2,TUE,24.75516,46.80546,"311,325,409,100,003","7,029,609,661",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022078,تامر الرويلي,,,,,,,2,MON,24.75120,46.80280,"300,761,059,400,003","7,028,622,236",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022079,تموينات عبدالله محمد اللحيدان,,,,,,,2,THU,24.75128,46.80260,"300,761,059,400,003","7,028,622,236",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022094,بقالة عبد المحسن علي العقيدي,,,,,,,1,MON,24.70990,46.77555,"300,408,217,100,003","7,025,418,976",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022113,مؤسسة شيم العرب,,,,,,,1,MON,24.69316,46.78880,"310,102,745,900,003","7,010,325,152",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022168,تموينات المطيري,,,,,,,2,MON,24.75733,46.79064,"311,322,040,500,003","2,051,237,321",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022193,اسواق محاصيل التوت المركزية,,,,,,,1,MON,24.70701,46.81139,"311,273,064,700,003","1,110,100,450",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022228,تموينات شبه الصحراء,,,,,,,2,SAT,24.73180,46.77870,"311,174,981,500,003","1,011,148,774",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022289,تموينات انس فريح العنزي للمواد الغذائية 3,,,,,,,1,WED,24.73602,46.78229,"301,234,065,800,003","1,010,997,155",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022291,تموينات انس فريح العنزي للمواد الغذائية 10,,,,,,,2,TUE,24.75055,46.79456,"301,234,065,800,003","1,010,997,155",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022298,تموينات رياض الخير,,,,,,,1,MON,24.70999,46.78971,"300,256,099,700,003","1,010,996,818",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022299,تموينات شمال العاصمة للمواد الغذائية,,,,,,,2,TUE,24.75868,46.73309,"302,066,778,700,003","1,010,994,156",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022303,تموينات معالم الخير,,,,,,,1,SAT,24.67019,46.80933,"312,066,309,200,003","1,010,984,028",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022304,شركة معالم الخير المحدودة,,,,,,,1,MON,24.71609,46.80047,"312,066,309,200,003","1,010,984,028",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022316,اسواق اولاد علي,,,,,,,1,WED,24.75220,46.74330,"310,191,373,800,003","1,010,949,813",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022319,اسواق السلطان,,,,,,,1,THU,24.75226,46.74355,"310,191,373,800,003","1,010,949,813",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022325,شركة جناين الازدهار للتجارة,,,,,,,2,THU,24.77830,46.78572,"310,304,941,100,003","1,010,946,124",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022326,شركة جناين الازدهار للتجارة,,,,,,,2,MON,24.77325,46.72285,"310,304,941,100,003","1,010,946,124",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022335,تموينات وادي الفيحاء للمواد الغذائية,,,,,,,1,SAT,24.67923,46.80024,"310,145,522,400,003","1,010,933,068",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022336,تموينات زاوية الريان للمواد الغذائية,,,,,,,1,SAT,24.67394,46.80342,"310,145,522,400,003","1,010,933,068",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022343,تموين الاسرة للمواد الغدائيه,,,,,,,2,MON,24.79516,46.73319,"300,278,981,500,003","1,010,923,813",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022344,تموين الأسره للمواد الغذائية ١,,,,,,,2,WED,24.79505,46.73331,"300,278,981,500,003","1,010,923,813",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022374,مؤسسه انوار العارض التجاريه 2,,,,,,,2,WED,24.77536,46.76279,"311,680,568,900,003","1,010,883,379",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID002,,,CS022376,تموينات الرياده 2,,,,,,,2,WED,24.78938,46.73991,"311,348,708,400,003","1,010,882,846",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
