Area,Region,City,Zone,AgentId,AgentName,CusId,CusName,BuyerPhone,ReceiverPhone,FinancePhone,CH,SubChannel,F,StartWeeks,Days,Latitude,Longitude,VAT,CR,BL,createdDate,TotalDeliveredOrders,PaymentType,CreditDays,CreditLimit,Status,Validation,CreationType,CheckIn,CRExpiryDate,BLExpiryDate,StreetName,DistrictName,AdditionalNum,ZipCode,BuildingNumber,DC,AssignmentType,Geocode Quality,Full Corrected Address
,,الدمام,DAM003,,,CS003329,‏ ‏تموينات بركة الأنوار,"502,853,692",,0530922665,Traditional Trade,Medium Grocery,,1,SUN,26.40928,50.08102,"300,866,167,500,003","2,050,232,945","40,052,029,085",2024-05-08,0,Credit,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,الامير نايف بن عبدالعزيز,الروضة,1,32257,7998,JEDDAH,Zone,,
,,الدمام,DAM003,,,CS003342,مركز ركن الرحلات للتسوق,"550,195,724",0550195724,,Traditional Trade,Medium Grocery,,2,MON,26.38429,50.09694,"300,929,965,200,003","2,050,144,320","41,063,416,632",2024-05-11,0,Credit,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,عمرو بن الخطاب,الفيصلية,1,1234,3969,JEDDAH,Zone,,
,,الدمام,DAM003,,,CS003346,‏تموينات سلة الشاطئ للمواد الغذائية,"558,339,020",,,Traditional Trade,Small Grocery,,1,SAT,26.42324,50.11419,"310,583,718,500,003","2,050,156,957","43,099,747,412",2024-05-13,0,Credit,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,الامير محمد بن فهد الشارع الاول,الشفا,1,32236,1,JEDDAH,Zone,,
,,الدمام,DAM003,,,CS003347,تموينات غذاء ستور للتسوق,"570,765,562",0570765562,,Traditional Trade,Small Grocery,,1,WED,26.36205,49.97119,"310,724,786,900,003","2,050,137,819","440,611,334,166",2024-05-13,0,Credit,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,الكوكب حي الشروق  الفرسان,الشرق,1,32272,4277,JEDDAH,Zone,,
,,,DAM003,,,CS017727,مركز سما الريان  عامر الراشدي,,,,,,,2,TUE,26.36599,50.20376,"300,412,772,800,003","1,052,107,180",,2025-02-24,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,DAM003,,,CS017728,مؤسسة الحسام الفضى للتجارة  1,,,,,,,2,TUE,26.36473,50.20154,"310,616,313,400,003","3,909,110,958",,2025-02-24,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,DAM003,,,CS017729,مركز تاج محل للتموين 1,,,,,,,2,TUE,26.37008,50.19044,"300,422,868,900,003","2,050,044,149",,2025-02-24,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,DAM003,,,CS017730,مؤسسة الأرض الخضراء التجارية,,,,,,,2,TUE,26.36883,50.18833,"302,214,812,100,003","2,050,040,687",,2025-02-24,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,DAM003,,,CS017731,مؤسسسة ميدان الخيل,,,,,,,2,TUE,26.38920,50.17823,"310,954,661,300,003","2,050,079,497",,2025-02-24,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,DAM003,,,CS017733,الغذاء الاساسي,,,,,,,1,SUN,26.41795,50.09098,"310,162,667,800,003","2,050,062,732",,2025-02-24,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
