Area,Region,City,Zone,AgentId,AgentName,CusId,CusName,BuyerPhone,ReceiverPhone,FinancePhone,CH,SubChannel,F,StartWeeks,Days,Latitude,Longitude,VAT,CR,BL,createdDate,TotalDeliveredOrders,PaymentType,CreditDays,CreditLimit,Status,Validation,CreationType,CheckIn,CRExpiryDate,BLExpiryDate,StreetName,DistrictName,AdditionalNum,ZipCode,BuildingNumber,DC,AssignmentType,Geocode Quality,Full Corrected Address
Madina,West,المدينة المنورة,MADI002,AG00307,Mohamed Elnamaki,CS001478,مركز البدراني,"577,932,125",,,Traditional Trade,Medium Grocery,,1,THU,24.45145,39.64457,"300,485,604,700,003","4,650,050,648","3,909,374,742",2023-09-08,4,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,سعد بن خيثنه رضي الله عنه,الشريبات,00,00,00,MADINAH,Zone,,
Madina,West,المدينة المنورة,MADI002,AG00307,Mohamed Elnamaki,CS001479,تموينات بيان راقي للمواد الغذائية شركة شخص واحد,"551,136,886",,,Traditional Trade,Medium Grocery,,2,MON,24.45151,39.65820,"311,744,816,500,003","4,650,225,166","3,909,385,457",2024-09-15,16,Credit,13,733.8700000,ACTIVE,Approved by Finance,Agent Registration,Required,2027-03-31,2025-05-12,الخالدية,الخالدية,5011,42316,8318,MADINAH,Zone,,
Madina,West,المدينة المنورة,MADI002,AG00248,Muhammed Tawfik,CS001488,حقيبة الخيرات التجارية,"559,730,118",,,Traditional Trade,Small Grocery,,1,THU,24.45554,39.62719,"311,378,688,800,003","4,650,247,677","40,021,701,827",2024-09-15,20,Credit,27,566.8100000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-08-05,2025-08-06,بني ظفر,العوالي,4761,42393,6345,MADINAH,Assignment,,
Madina,West,المدينة المنورة,MADI002,AG00307,Mohamed Elnamaki,CS001489,تموينات السماء للمواد الغذائية,"537,991,793",,,Traditional Trade,Medium Grocery,,1,THU,24.45597,39.62557,"310,428,154,600,003","4,650,214,206","40,072,081,218",2023-09-09,1,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,2024-09-24,2024-01-30,عبدالله بن محمد الجمري,بني ظفر,0000000,00000,00000,MADINAH,Zone,,
Madina,West,المدينة المنورة,MADI002,AG00307,Mohamed Elnamaki,CS001492,اسواق روابي الحياة للموادالغذائية,"508,515,820",,,Traditional Trade,Large Grocery,,2,SUN,24.48218,39.63554,"311,362,473,600,003","7,017,289,492","41,123,672,276",2023-09-09,0,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,شارع المنارات,العريض,00000,00000,0000000,MADINAH,Zone,,
Madina,West,المدينة المنورة,MADI002,AG00307,Mohamed Elnamaki,CS001501,أسواق ومخابز افوكادو,"530,501,991",,,Traditional Trade,Medium Grocery,,1,SUN,24.54655,39.69072,"311,314,665,700,003","4,650,253,597","441,212,522,482",2023-09-09,7,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,العيثم بن عمران الغسي,المطار,00,42341,00,MADINAH,Zone,,
Madina,West,المدينة المنورة,MADI002,AG00307,Mohamed Elnamaki,CS001504,تموينات ومخابز سفير البركات,"576,337,276",,,Traditional Trade,Large Grocery,,2,SUN,24.48382,39.64498,"300,700,778,300,003","4,650,066,125","3,909,412,949",2023-09-09,0,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,2025-05-25,2025-03-21,خالد بن ثابت بنطاعن,العريض,٠٠٠٠٠,٠٠٠٠٠٠,٠٠٠٠٠٠,MADINAH,Zone,,
Madina,West,المدينة المنورة,MADI002,AG00307,Mohamed Elnamaki,CS001505,بقالة الجنات للمواد الغذائية,"558,364,196",,,Traditional Trade,Medium Grocery,,2,SUN,24.48132,39.64709,"310,582,023,300,003","4,650,210,203","3,909,405,485",2024-09-15,5,Credit,0,,ACTIVE,Approved by Finance,Agent Registration,Required,2025-03-19,2026-06-09,عبد الله بن عبد مناف رضي الله عنه,العريض,7294,42314,3836,MADINAH,Zone,,
Madina,West,المدينة المنورة,MADI002,AG00307,Mohamed Elnamaki,CS001506,تموينات نخلة وزيتونة,"575,503,462",,,Traditional Trade,Medium Grocery,,2,SUN,24.48282,39.64904,"310,916,114,200,003","4,030,425,143","43,016,025,167",2024-09-15,17,Credit,0,0.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2026-06-21,2025-06-26,عبدالملك بن نصر,العريض,0,23431,0,MADINAH,Zone,,
Madina,West,المدينة المنورة,MADI002,AG00307,Mohamed Elnamaki,CS001521,تموينات السعادة الذهبية 3,"543,873,586",,,Traditional Trade,Medium Grocery,,2,WED,24.44806,39.68747,"305,006,502,500,003","4,650,232,963","3,909,386,460",2024-09-15,9,Credit,16,2953.2500000,ACTIVE,Approved by Finance,Agent Registration,Required,2026-07-01,2026-02-19,الامير مقرن بن عبدالعزيز,وادي مذينب,2667,42369,9153,MADINAH,Zone,,
