Area,Region,City,Zone,AgentId,AgentName,CusId,CusName,BuyerPhone,ReceiverPhone,FinancePhone,CH,SubChannel,F,StartWeeks,Days,Latitude,Longitude,VAT,CR,BL,createdDate,TotalDeliveredOrders,PaymentType,CreditDays,CreditLimit,Status,Validation,CreationType,CheckIn,CRExpiryDate,BLExpiryDate,StreetName,DistrictName,AdditionalNum,ZipCode,BuildingNumber,DC,AssignmentType,Geocode Quality,Full Corrected Address
,,نجران,NAG002,AG00260,Ezat Eldaba,CS002474,مجمع مكة التجارية,"501,787,502",,,Traditional Trade,Large Grocery,,1,TUE,17.55327,44.22597,"302,210,463,400,003","5,950,027,882","390,996,436",2024-09-15,20,Credit,12,5672.0800000,ACTIVE,Approved by Finance,Agent Registration,Required,2027-06-19,2025-07-29,شارع الملك سعود,المفرق,1,66255,1,NAJRAN,Assignment,,
,,نجران,NAG002,AG00304,Furqan Aslam,CS002476,اسواق بن زحيفه المركزية,"551,019,881",,,Traditional Trade,Medium Grocery,,1,WED,17.54458,44.22748,"311,325,278,700,003","5,950,143,857","3,909,399,427",2024-09-15,17,Credit,17,1700.1400000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-08-27,2025-05-23,شارع دحصة81,الخالدية,9404,66262,4487,NAJRAN,Zone,,
,,نجران,NAG002,AG00304,Furqan Aslam,CS002477,أسواق الرمانة المركزية,"551,449,630",,,Traditional Trade,Medium Grocery,,1,TUE,17.55616,44.25325,"310,578,581,900,003","5,950,118,558","52,082",2024-09-15,15,Credit,22,500.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2026-03-01,2029-09-17,شارع الاثايبة - حي الاثايبة,الفيصلية,0,66255,0,NAJRAN,Zone,,
,,نجران,NAG002,AG00304,Furqan Aslam,CS002482,متاجر الوادى,"580,005,909",,,Traditional Trade,Large Grocery,,1,SUN,17.56847,44.34094,"301,029,681,500,003","5,950,008,314","7,006,497,940",2023-11-19,2,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,2029-08-16,2025-05-26,شارع عام,القابل,0,0,0,NAJRAN,Zone,,
,,نجران,NAG002,AG00304,Furqan Aslam,CS002483,اسواق جوهره الريان المركزيه,"551,508,682",,,Traditional Trade,Medium Grocery,,1,THU,17.47386,44.15891,"302,102,236,300,003","5,950,032,777","3,909,651,610",2024-09-15,1,,0,500.0000000,In-Active,Approved by Finance,Agent Registration,Required,2026-07-22,2024-11-04,القابل,القابل,8971,66294,4001,NAJRAN,Zone,,
,,نجران,NAG002,AG00304,Furqan Aslam,CS002484,أسواق الجربة التجارية,"553,715,456",,,Traditional Trade,Small Grocery,,1,THU,17.47330,44.15886,"310,240,618,500,003","5,950,005,708","41,022,578,153",2024-09-15,10,Credit,3,2402.2100000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-11-21,2024-12-03,شارع,الجربة,1,66277,1,NAJRAN,Zone,,
,,نجران,NAG002,AG00304,Furqan Aslam,CS002490,مؤسسة محمد مانع محمد ال عباس التجارية (سوق النسيم),"558,313,142",,,Traditional Trade,Small Grocery,,1,THU,17.45704,44.11170,"300,568,366,200,003","5,950,029,495","3,909,400,468",2024-09-15,2,,0,500.0000000,In-Active,Approved by Finance,Agent Registration,NOT Required,2024-12-18,2024-11-22,سلطان بن عبدالعزيز,الحضن,4586,66292,6534,NAJRAN,Zone,,
,,نجران,NAG002,AG00260,Ezat Eldaba,CS002493,متاجر مكة التجارية,"559,335,081",,,Traditional Trade,Large Grocery,,1,MON,17.63470,44.45112,"302,210,463,400,003","5,950,027,882","390,997,873",2025-04-20,7,Credit,0,1150.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2027-06-28,2026-08-25,شارع,شرق المطار,0,52136,0,NAJRAN,Assignment,,
,,نجران,NAG002,AG00260,Ezat Eldaba,CS002500,أسواق سلة الشعلة,"552,117,127",,,Traditional Trade,Medium Grocery,,1,WED,17.51829,44.28332,"300,549,761,300,003","5,950,114,048","3,909,400,107",2025-01-15,17,Credit,0,1503.5600000,ACTIVE,Approved by Finance,Agent Registration,Required,2028-11-03,2028-10-21,شارع,الشرفة,3549,66278,6910,NAJRAN,Assignment,,
,,نجران,NAG002,AG00304,Furqan Aslam,CS002503,نجمة الشرق,"552,760,120",,,Traditional Trade,Medium Grocery,,1,SAT,17.75995,44.44589,"300,974,486,500,003","5,950,119,428","440,511,124,781",2023-11-20,1,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,المشعلية 880,الامير سلطان,0,0,0,NAJRAN,Zone,,
