Area,Region,City,Zone,AgentId,AgentName,CusId,CusName,BuyerPhone,ReceiverPhone,FinancePhone,CH,SubChannel,F,StartWeeks,Days,Latitude,Longitude,VAT,CR,BL,createdDate,TotalDeliveredOrders,PaymentType,CreditDays,CreditLimit,Status,Validation,CreationType,CheckIn,CRExpiryDate,BLExpiryDate,StreetName,DistrictName,AdditionalNum,ZipCode,BuildingNumber,DC,AssignmentType,Geocode Quality,Full Corrected Address
Jizan,South,جيزان,JIZ001,AG00223,Mohamed Abdelghaffar,CS001423,هيبر الخيمة,"550,883,811",,,Traditional Trade,Medium Grocery,,2,SUN,17.06672,42.79001,"311,307,419,100,003","5,901,723,125","390,997,055",2024-09-15,31,Credit,0,3851.7300000,ACTIVE,Approved by Finance,Agent Registration,NOT Required,2024-12-27,2024-05-07,شارع,القلعة,0,84478,0,Corporate Business,Zone,,
Jizan,South,جازان,JIZ001,AG00223,Mohamed Abdelghaffar,CS002381,تموينات ركن البدور,"535,208,095",,,Traditional Trade,Medium Grocery,,2,MON,17.09553,42.65140,"300,536,059,800,003","5,906,331,367","7,008,329,190",2023-11-11,2,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,2025-01-15,2024-11-13,شارع عام,الظبية,0,0,0,JIZAN,Zone,,
Jizan,South,صبيا,JIZ001,AG00223,Mohamed Abdelghaffar,CS002386,اسواق و مخابز ال معيض المركزية,"510,676,978",,,Traditional Trade,Medium Grocery,,1,TUE,17.15957,42.63103,"301,245,969,400,003","5,906,032,366","39,111,150,989",2024-09-15,12,Credit,21,719.9500000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-04-30,2027-11-22,ثابت بن معاذ الانصلري,الظبية,0,85299,0,JIZAN,Zone,,
Jizan,South,الرياض,JIZ001,AG00223,Mohamed Abdelghaffar,CS002390,تموينات حسام عبد الله حلواني,"532,748,775",,,Traditional Trade,Medium Grocery,,1,TUE,17.15093,42.64315,"300,502,967,500,003","1,010,397,843","440,110,267,392",2024-09-15,9,Credit,23,1906.5000000,ACTIVE,Approved by Finance,Agent Registration,NOT Required,2025-07-21,2025-06-30,طريق الملك فيصل,الظبية,6395,13226,3400,JIZAN,Zone,,
Jizan,South,جازان,JIZ001,AG00223,Mohamed Abdelghaffar,CS002393,اسواق صفوة الجنوب (صبيا),"500,160,328",,,Traditional Trade,Large Grocery,,1,TUE,17.14800,42.63481,"311,427,207,300,003","5,906,336,709","450,112,771,189",2023-11-11,0,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,طريق المبك فيصل,الناصرية,0,0,0,JIZAN,Zone,,
Jizan,South,صبيا,JIZ001,AG00223,Mohamed Abdelghaffar,CS002397,تموينات الصيعري المركزية,"556,335,978",,,Traditional Trade,Medium Grocery,,2,MON,17.08681,42.64610,"311,337,251,700,003","5,900,129,659","440,711,552,397",2024-12-01,8,Credit,20,1113.0800000,ACTIVE,Approved by Finance,Agent Registration,NOT Required,2025-04-06,2025-01-18,شارع,المعبوج,7069,85299,3078,JIZAN,Zone,,
Jizan,South,جازان,JIZ001,AG00223,Mohamed Abdelghaffar,CS002399,تموينات زاد الظبية للمواد الغذائية,"503,952,730",,,Traditional Trade,Large Grocery,,2,MON,17.11216,42.65454,"310,314,687,400,003","5,906,333,158","7,017,894,507",2023-11-11,1,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,2025-07-28,2024-11-28,الملك عبدالعزيز,الظبية,0,0,0,JIZAN,Zone,,
Jizan,South,جازان,JIZ001,AG00275,Legal  Case,CS002462,بركة الاسره للمواد الغذائية (جيزان),"508,655,237",,,Traditional Trade,Large Grocery,,2,THU,16.90014,42.54952,"310,190,989,400,003","5,901,719,309","7,017,307,179",2023-11-16,3,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,2026-05-04,2025-07-13,مسلمه بن مسلم,الشاطئ,0,0,0,JIZAN,Assignment,,
Jizan,South,جيزان,JIZ001,AG00223,Mohamed Abdelghaffar,CS002485,أسواق جرين مارت,"536,167,730",0536167730,,Traditional Trade,Large Grocery,,1,SUN,17.38071,42.45363,"302,192,006,500,003","5,900,116,528","43,037,828,327",2025-08-11,15,Credit,0,3500.0000000,ACTIVE,Approved by Finance,Agent Registration,,2026-03-16,2025-09-17,شارع,السويس,0,82626,0,JIZAN,Zone,,
Jizan,South,جازان,JIZ001,AG00223,Mohamed Abdelghaffar,CS002513,اسواق المملكة الاقتصادية (جازان),"599,493,514",,,Traditional Trade,Large Grocery,,2,THU,16.90721,42.54550,"310,490,514,800,003","5,900,130,066","43,037,200,928",2023-11-21,9,Credit,9,4893.1000000,ACTIVE,Approved by Finance,Agent Registration,Required,2024-08-27,2024-09-16,شارع ٢ ب,الشاطئ,0,0,0,JIZAN,Zone,,
