Area,Region,City,Zone,AgentId,AgentName,CusId,CusName,BuyerPhone,ReceiverPhone,FinancePhone,CH,SubChannel,F,StartWeeks,Days,Latitude,Longitude,VAT,CR,BL,createdDate,TotalDeliveredOrders,PaymentType,CreditDays,CreditLimit,Status,Validation,CreationType,CheckIn,CRExpiryDate,BLExpiryDate,StreetName,DistrictName,AdditionalNum,ZipCode,BuildingNumber,DC,AssignmentType,Geocode Quality,Full Corrected Address
,,,HAF002,,,CS027043,أسواق سر التميز الشمالى,,,,,,,2,THU,30.35312,42.23851,"311,242,009,800,003","3,450,182,333",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027044,أسواق مركزية العويقلية,,,,,,,2,THU,30.35426,42.23495,"310,751,223,100,003","3,450,178,514",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027045,تموينات زهيه العنزى,,,,,,,2,THU,30.35484,42.23415,"300,751,433,800,003","3,450,100,930",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027046,تموينات الجمال,,,,,,,2,THU,30.35502,42.23387,"302,146,698,400,003","3,450,182,408",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027047,تموينات جزاء سعود العنزى,,,,,,,2,THU,30.35530,42.23318,"311,049,209,900,003","3,450,178,328",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027048,مؤسسه صابرين دغيمان السندي الشمري,,,,,,,2,THU,30.35832,42.22849,"302,212,516,600,003","3,450,177,198",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027049,محطة الحامدى,,,,,,,2,THU,30.36589,42.21339,"310,598,863,100,003","3,450,175,234",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027050,مؤسسه خلف معيير غازي لتجاره الجمله والتجزئه,,,,,,,2,THU,30.35991,42.23708,"300,961,976,400,003","3,450,172,033",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027051,تموينا ت الصفوة,,,,,,,2,THU,30.36650,42.24110,"300,961,976,400,003","3,450,012,464",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027052,امل سليمان الشمرى,,,,,,,2,WED,29.74126,43.31580,"311,111,109,200,003","3,453,105,098",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027053,مؤسسه نوف عبدالله الشمرى للمقاولات,,,,,,,2,WED,29.63515,43.52231,"302,144,251,500,003","7,006,281,856",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027054,تموينات منيره حمد الخضيري,,,,,,,2,MON,29.56921,43.55097,"300,744,667,800,003","3,453,003,670",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027055,تموينات محطة سنابل,,,,,,,2,WED,29.62668,43.50628,"310,342,206,500,003","3,453,102,851",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027056,شركه قمم الشمال المحدوده  1,,,,,,,2,WED,29.62766,43.50392,"310,380,457,600,003","3,453,102,673",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027057,الشعلة  رفحاء,,,,,,,2,WED,29.63271,43.50183,"311,525,745,200,003","7,034,842,620",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027058,اركان الفيصل,,,,,,,2,WED,29.84670,43.13422,"311,525,745,200,003","3,453,104,456",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027059,مجمع بن الرخيص,,,,,,,2,THU,30.04754,42.74396,"300,782,577,500,003","2,031,105,279",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027065,محل ناصر فراج حامد الظفيرى,,,,,,,1,MON,28.41351,45.96516,"310,812,357,100,003","43,047,997,040",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027078,تموينات الحرمين,,,,,,,1,SAT,28.88291,44.74937,"310,269,223,700,003","40,031,964,136",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027081,الوجعان حفر الباطن  1,,,,,,,1,SAT,28.66973,45.22419,"301,123,161,400,003","440,611,348,842",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027082,الوجعان حفر الباطن  2,,,,,,,1,SAT,28.62270,45.33384,"301,123,161,400,003","440,611,348,842",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027083,تموينات المهيني,,,,,,,2,SUN,28.39854,45.92039,"302,104,796,600,003","2,511,110,643",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,HAF002,,,CS027084,تموينات  الشمال,,,,,,,1,SAT,28.88436,44.75231,"310,988,754,400,003","40,072,082,943",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
