Area,Region,City,Zone,AgentId,AgentName,CusId,CusName,BuyerPhone,ReceiverPhone,FinancePhone,CH,SubChannel,F,StartWeeks,Days,Latitude,Longitude,VAT,CR,BL,createdDate,TotalDeliveredOrders,PaymentType,CreditDays,CreditLimit,Status,Validation,CreationType,CheckIn,CRExpiryDate,BLExpiryDate,StreetName,DistrictName,AdditionalNum,ZipCode,BuildingNumber,DC,AssignmentType,Geocode Quality,Full Corrected Address
,,,KAJ001,,,CS022039,افاق الاطلال2,,,,,,,1,MON,24.16083,47.31124,"312,150,277,200,003","451,015,435,237",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022046,محل مها فهد بن سعد القحطاني,,,,,,,2,SAT,24.17605,47.36527,"301,173,067,900,003","42,115,803,478",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022047,تموينات بندا,,,,,,,1,TUE,24.16209,47.33104,"301,173,067,900,003","42,115,803,478",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022056,تموينات هيله,,,,,,,1,THU,24.15939,47.32954,"302,081,189,300,003","40,112,499,208",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022057,تموينات هيله محسن سالم الحربى,,,,,,,1,THU,24.15929,47.32929,"302,081,189,300,003","40,112,499,208",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022060,تموينات الحديثة,,,,,,,2,SAT,24.19176,47.39945,"300,928,252,700,003","40,031,817,253",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022061,السهباء الحديثه,,,,,,,2,SAT,24.18977,47.37525,"300,928,252,700,003","40,031,817,253",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022062,تموينات العفجاء,,,,,,,1,SAT,24.22457,47.20642,"301,096,178,200,003","40,031,816,140",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022063,تموينات افاق الريف للمواد الغذائية,,,,,,,1,SAT,24.22473,47.20645,"301,096,178,200,003","40,031,816,140",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022125,أسواق باب الحارة,,,,,,,1,THU,24.14743,47.33442,"302,278,613,300,003","7,005,394,353",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022126,تموينات خيرات السيح,,,,,,,1,WED,24.15023,47.32080,"302,278,613,300,003","7,005,394,353",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022155,أسواق مروج سلطانه للمواد الغذائية,,,,,,,2,SUN,24.16046,47.35595,"301,014,114,100,003","4,305,802,366",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022156,أسواق مروج سلطانه للمواد الغذائية,,,,,,,1,SAT,24.17760,47.29541,"301,014,114,100,003","4,305,802,366",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022202,تموينات عذاري للمواد الغذائية,,,,,,,2,SUN,24.15658,47.37418,"310,165,078,700,003","1,012,100,983",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022203,تموينات نوره محمد بن سعود الدوسري للمواد الغذائية,,,,,,,1,SUN,24.17841,47.34931,"310,165,078,700,003","1,012,100,983",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022212,مؤسسة لؤلؤة الزاهر للمواد الغذائية,,,,,,,2,TUE,24.14213,47.36719,"311,075,998,600,003","1,011,152,765",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
,,,KAJ001,,,CS022213,تموينات فوق السحاب,,,,,,,1,SUN,24.17362,47.33532,"311,075,998,600,003","1,011,152,765",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,,Zone,,
