Area,Region,City,Zone,AgentId,AgentName,CusId,CusName,BuyerPhone,ReceiverPhone,FinancePhone,CH,SubChannel,F,StartWeeks,Days,Latitude,Longitude,VAT,CR,BL,createdDate,TotalDeliveredOrders,PaymentType,CreditDays,CreditLimit,Status,Validation,CreationType,CheckIn,CRExpiryDate,BLExpiryDate,StreetName,DistrictName,AdditionalNum,ZipCode,BuildingNumber,DC,AssignmentType,Geocode Quality,Full Corrected Address
Taif,West,الطائف,TAF002,AG00291,Abdulqader Esmamah,CS000049,تموينات ليالي النسيم للمواد الغذائية,"554,674,192",,,Traditional Trade,Medium Grocery,,1,MON,21.27612,40.45380,"311,617,030,500,003","4,032,037,910","39,111,004,519",2024-09-15,23,Credit,17,971.4200000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-06-28,2026-07-27,مولى,القطبية الشرقية,0,26524,0,TAIF,Zone,,
Taif,West,الطائف,TAF002,AG00291,Abdulqader Esmamah,CS000089,تموينات طريق شهار,"564,182,403",,,Traditional Trade,Medium Grocery,,2,SUN,21.26289,40.41000,"300,266,078,200,003","4,032,243,575","39,111,072,164",2024-09-15,32,Credit,16,2163.9100000,ACTIVE,Approved by Finance,Agent Registration,Required,2026-06-28,2026-05-03,شارع شهار,ام العراد,2272,26513,6970,TAIF,Zone,,
Taif,West,الطائف,TAF002,AG00291,Abdulqader Esmamah,CS000096,تموينات المالكى,"501,893,212",,,Traditional Trade,Medium Grocery,,2,WED,21.25658,40.41944,"310,904,353,300,003","4,032,043,187","39,111,069,588",2024-09-15,38,Credit,11,1376.9200000,ACTIVE,Approved by Finance,Agent Registration,Required,2024-10-26,2024-12-17,نيجيريا,الشهداء الجنوبية,3173,26513,7545,TAIF,Zone,,
Taif,West,الطائف,TAF002,AG00055,Abdullah Masoud,CS000106,مركز تموينات أبرار,"552,370,577",,,Traditional Trade,Medium Grocery,,1,THU,21.26034,40.42392,"311,111,111,111,113","4,032,037,968","39,111,018,794",2024-09-15,3,Credit,0,500.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-09-02,2024-11-08,شارع,الشهداء الجنوبية,3589,26513,7953,TAIF,Assignment,,
Taif,West,الطائف,TAF002,AG00291,Abdulqader Esmamah,CS000118,مركز القرشي للمواد الغذائية,"501,365,081",,,Traditional Trade,Medium Grocery,,2,SAT,21.22643,40.41115,"310,463,984,400,003","40,302,237,623","3,911,883,926",2024-09-15,20,Credit,16,500.0000000,In-Active,Approved by Finance,Agent Registration,Required,2025-09-09,2025-02-18,ابي محمد الموفق,ام العراد,5768,26512,7804,TAIF,Zone,,
Taif,West,الطائف,TAF002,AG00291,Abdulqader Esmamah,CS000136,تموينات الاربعين للمواد الغذائية,"547,869,101",,,Traditional Trade,Medium Grocery,,2,SAT,21.23157,40.40645,"311,347,561,200,003","4,032,231,298","441,112,455,183",2024-09-15,24,Credit,30,1815.9300000,In-Active,Approved by Finance,Agent Registration,Required,2026-02-12,2025-05-22,شارع,القراحين,8337,26511,3618,TAIF,Zone,,
Taif,West,الطائف,TAF002,AG00291,Abdulqader Esmamah,CS000139,تموينات منزل العزيزية للمواد الغذائية,"540,820,159",,,Traditional Trade,Medium Grocery,,2,SAT,21.22255,40.41133,"310,883,278,600,003","4,032,248,146","39,111,073,791",2024-09-15,38,Credit,19,3012.3500000,ACTIVE,Approved by Finance,Agent Registration,Required,2026-01-31,2024-10-12,طريق الشفا,ام العراد,0,26513,0,TAIF,Zone,,
Taif,West,الطائف,TAF002,AG00055,Abdullah Masoud,CS000175,مركز المثناه,"569,069,176",,,Traditional Trade,Large Grocery,,2,TUE,21.26323,40.39781,"300,790,957,300,003","4,032,035,888","3,911,980,109",2023-08-01,22,Credit,0,500.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2024-12-25,2024-12-25,شارع المثناه,السلامة,0,26511,0,TAIF,Assignment,,
Taif,West,الطائف,TAF002,AG00291,Abdulqader Esmamah,CS000185,مركز السفياني,"583,849,608",,,Traditional Trade,Medium Grocery,,2,TUE,21.25687,40.39973,"300,220,258,900,003","4,032,032,257","39,111,056,109",2024-09-15,30,Credit,22,1098.5200000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-08-05,2025-08-25,شارع,عودة,7859,26511,4312,TAIF,Zone,,
Taif,West,الطائف,TAF002,AG00291,Abdulqader Esmamah,CS000195,شركة أصالة  المتحدة للتسويق,"500,986,532",,,Traditional Trade,Large Grocery,,1,MON,21.28181,40.44065,"311,340,389,700,003","4,032,234,161","3,910,725,239",2025-04-03,24,Credit,25,3213.8300000,ACTIVE,Approved by Finance,Agent Registration,Required,2026-04-01,2026-04-01,شارع,النسيم,0,21365,0,TAIF,Zone,,
Taif,West,الطائف,TAF002,AG00055,Abdullah Masoud,CS000197,محل مبهاج للمواد الغذائيه,"557,698,250",,,Traditional Trade,Small Grocery,,1,WED,21.26407,40.46158,"300,416,409,900,003","4,032,037,365","39,111,019,657",2023-08-02,11,Credit,0,500.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2024-10-04,2024-09-17,العام,النسيم,3629,26513,9017,TAIF,Assignment,,
