Area,Region,City,Zone,AgentId,AgentName,CusId,CusName,BuyerPhone,ReceiverPhone,FinancePhone,CH,SubChannel,F,StartWeeks,Days,Latitude,Longitude,VAT,CR,BL,createdDate,TotalDeliveredOrders,PaymentType,CreditDays,CreditLimit,Status,Validation,CreationType,CheckIn,CRExpiryDate,BLExpiryDate,StreetName,DistrictName,AdditionalNum,ZipCode,BuildingNumber,DC,AssignmentType,Geocode Quality,Full Corrected Address
,,,RID004,AG00296,Yaser Ibrahim,CS022072,اسواق بركات الديرة المركزية,,,,,,,2,THU,24.61545,46.67527,"300,970,057,900,003","7,031,428,365",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID004,AG00296,Yaser Ibrahim,CS022073,أسواق بركات الديرة المركزية 2,,,,,,,1,TUE,24.61899,46.72841,"300,970,057,900,003","7,031,428,365",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID004,AG00296,Yaser Ibrahim,CS022080,تموينات فهد بداح فهد القحطاني للمواد الغذائية,,,,,,,2,MON,24.57842,46.66320,"311,180,811,400,003","7,027,773,063",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID004,AG00296,Yaser Ibrahim,CS022081,تموينات فهد القحطاني للمواد الغذائية,,,,,,,2,SUN,24.59360,46.68191,"311,180,811,400,003","7,027,773,063",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID004,AG00296,Yaser Ibrahim,CS022082,تموينات فهد بداح فهد القحطاني للمواد الغذائية,,,,,,,2,TUE,24.57854,46.66332,"311,180,811,400,003","7,027,773,063",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID004,AG00296,Yaser Ibrahim,CS022097,تموينات زاد المدينة,,,,,,,2,MON,24.61350,46.69377,"302,185,681,300,003","7,017,338,745",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID004,AG00296,Yaser Ibrahim,CS022099,تموينات خليج النماء,,,,,,,1,WED,24.60944,46.72576,"310,192,366,200,003","7,016,969,441",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID004,AG00296,Yaser Ibrahim,CS022100,بقالة مرزوق بن على بن مرزوق,,,,,,,2,SUN,24.60883,46.71050,"310,192,367,200,003","7,016,969,441",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID004,AG00296,Yaser Ibrahim,CS022140,المتجر السهل,,,,,,,2,TUE,24.60067,46.68764,"310,158,137,300,003","7,002,888,084",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
,,,RID004,AG00296,Yaser Ibrahim,CS022173,اسواق الشجرة المطورة المركزية,,,,,,,2,THU,24.56765,46.64644,"312,226,483,800,003","2,050,153,922",,2025-04-23,0,,0,500.0000000,ACTIVE,Missing Documents,Potential,Required,,,,,,,,RIYADH,Zone,,
