Area,Region,City,Zone,AgentId,AgentName,CusId,CusName,BuyerPhone,ReceiverPhone,FinancePhone,CH,SubChannel,F,StartWeeks,Days,Latitude,Longitude,VAT,CR,BL,createdDate,TotalDeliveredOrders,PaymentType,CreditDays,CreditLimit,Status,Validation,CreationType,CheckIn,CRExpiryDate,BLExpiryDate,StreetName,DistrictName,AdditionalNum,ZipCode,BuildingNumber,DC,AssignmentType,Geocode Quality,Full Corrected Address
Khamis Mushait,South,وادي ابن هشبل,KHA002,AG00303,Mohamed khan,CS002352,الاقتصادية ماركت,"562,064,777",,,Traditional Trade,Medium Grocery,,1,SAT,18.60774,42.68060,"312,048,490,400,003","1,010,903,879","42,023,997,118",2024-09-15,6,Credit,13,1500.0000000,ACTIVE,Approved by Finance,Agent Registration,NOT Required,2026-06-09,2025-12-19,شارع,وادي ابن هشبل,0,13243,0,KHAMES MUSHAIT,Zone,,
Khamis Mushait,South,خميس مشيط,KHA002,AG00303,Mohamed khan,CS002633,بقالة يحى,"564,661,100",,,Traditional Trade,Medium Grocery,,2,SUN,18.32404,42.71591,"311,683,997,200,003","5,855,367,241","7,034,369,012",2023-12-13,2,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,2025-06-26,2025-05-22,شباعة,شباعة,8214,62461,3553,KHAMES MUSHAIT,Zone,,
Khamis Mushait,South,خميس مشيط,KHA002,AG00303,Mohamed khan,CS002642,تموينات سارة,"574,671,267",,,Traditional Trade,Medium Grocery,,2,SUN,18.31899,42.72490,"310,762,045,100,003","5,855,354,798","440,711,480,990",2024-10-20,7,Credit,16,500.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-08-26,2025-01-23,شارع ورقة بن نوفل,شباعة,0,62458,0,KHAMES MUSHAIT,Zone,,
Khamis Mushait,South,خميس مشيط,KHA002,AG00303,Mohamed khan,CS002647,تموينات قصة جديده للمواد الغذائية,"532,520,765",,,Traditional Trade,Medium Grocery,,2,SUN,18.31941,42.72650,"311,543,402,900,003","5,855,349,627","42,095,598,264",2024-09-15,5,Credit,0,500.0000000,ACTIVE,Approved by Finance,Agent Registration,NOT Required,2025-10-01,2024-04-07,شارع,شباعه,6976,62458,4136,KHAMES MUSHAIT,Zone,,
Khamis Mushait,South,خميس مشيط,KHA002,AG00303,Mohamed khan,CS002649,بقالة رقية مكين مكين هتان للمواد الغذائية,"551,252,352",,,Traditional Trade,Medium Grocery,,2,SUN,18.31723,42.72457,"310,297,360,300,003","5,855,368,169","450,213,011,292",2023-12-14,2,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,عمر بن الخطاب,شباعة,3959,62481,6867,KHAMES MUSHAIT,Zone,,
Khamis Mushait,South,خميس مشيط,KHA002,AG00275,Legal  Case,CS002650,أسواق براس,"508,365,196",,,Traditional Trade,Medium Grocery,,1,SUN,18.35482,42.70908,"311,473,246,800,003","5,855,346,583","440,511,027,353",2023-12-14,1,,0,500.0000000,ACTIVE,Approved by Finance,Agent Registration,Required,2025-05-12,2025-10-24,العام,صدقه بن مكارم,8777,62461,2442,KHAMES MUSHAIT,Assignment,,
Khamis Mushait,South,خميس مشيط,KHA002,AG00303,Mohamed khan,CS002651,اسواق ومخابز بريف,"555,889,855",,,Traditional Trade,Medium Grocery,,1,SUN,18.36137,42.70829,"302,062,927,400,003","5,855,354,073","43,016,107,396",2023-12-14,0,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,العام,التعاون,8364,62461,3676,KHAMES MUSHAIT,Zone,,
Khamis Mushait,South,خميس مشيط,KHA002,AG00303,Mohamed khan,CS002652,مؤسسة سلة الأبرار لتجارة الأغذية,"532,015,716",,,Traditional Trade,Large Grocery,,1,SUN,18.36360,42.70923,"301,244,079,300,003","5,855,367,581","440,611,398,631",2023-12-14,7,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,أبي ميمونة,التعاون,8713,2442,3669,KHAMES MUSHAIT,Zone,,
Khamis Mushait,South,خميس مشيط,KHA002,AG00303,Mohamed khan,CS002653,تموينات زهراء عسير للمواد الغذائية,"559,279,687",,,Traditional Trade,Medium Grocery,,1,SUN,18.36266,42.70727,"310,093,687,300,003","5,855,357,094","3,909,656,080",2023-12-14,1,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,العام,شمال التضامن,5077,62459,9794,KHAMES MUSHAIT,Zone,,
Khamis Mushait,South,خميس مشيط,KHA002,AG00275,Legal  Case,CS002654,مؤسسة بروج للمواد الغذائية,"554,489,786",,,Traditional Trade,Large Grocery,,2,SUN,18.32488,42.71340,"301,138,359,100,003","5,857,527,904","42,095,500,243",2023-12-14,10,,0,0.0000000,In-Active,Approved by Finance,Agent Registration,Required,,,العام,مصلوم,8099,62456,4776,KHAMES MUSHAIT,Assignment,,
